Country,Country Code,Continent,Region,Date,Confirmed,Suspected,Death,Recovered
Canada,124,Americas,Northern America,20200203,4,0,0,0
Canada,124,Americas,Northern America,20200204,4,0,0,0
Canada,124,Americas,Northern America,20200205,5,0,0,0
Canada,124,Americas,Northern America,20200206,5,0,0,0
Canada,124,Americas,Northern America,20200207,7,0,0,0
Canada,124,Americas,Northern America,20200208,7,1,0,0
Canada,124,Americas,Northern America,20200209,7,0,0,0
Canada,124,Americas,Northern America,20200210,7,0,0,0
Canada,124,Americas,Northern America,20200211,7,1,0,0
Canada,124,Americas,Northern America,20200212,7,0,0,1
Canada,124,Americas,Northern America,20200213,7,0,0,1
Canada,124,Americas,Northern America,20200214,7,1,0,1
Canada,124,Americas,Northern America,20200215,7,1,0,1
Canada,124,Americas,Northern America,20200216,7,0,0,1
Canada,124,Americas,Northern America,20200217,8,0,0,1
Canada,124,Americas,Northern America,20200218,8,1,0,1
Canada,124,Americas,Northern America,20200219,8,0,0,1
Canada,124,Americas,Northern America,20200220,8,0,0,1
Canada,124,Americas,Northern America,20200221,9,1,0,3
Canada,124,Americas,Northern America,20200222,9,0,0,3
Canada,124,Americas,Northern America,20200223,9,1,0,3
Canada,124,Americas,Northern America,20200224,10,1,0,3
Canada,124,Americas,Northern America,20200225,11,0,0,3
Canada,124,Americas,Northern America,20200226,11,1,0,3
Canada,124,Americas,Northern America,20200227,13,0,0,6
Canada,124,Americas,Northern America,20200228,14,1,0,6
Canada,124,Americas,Northern America,20200229,20,1,0,6
Canada,124,Americas,Northern America,20200301,24,2,0,6
Canada,124,Americas,Northern America,20200302,27,1,0,6
Canada,124,Americas,Northern America,20200303,30,2,0,6
Canada,124,Americas,Northern America,20200304,33,1,0,6
Canada,124,Americas,Northern America,20200305,37,3,0,6
Canada,124,Americas,Northern America,20200306,49,4,0,6
Canada,124,Americas,Northern America,20200307,54,5,0,8
Canada,124,Americas,Northern America,20200308,64,4,0,8
Canada,124,Americas,Northern America,20200309,77,6,1,8
Canada,124,Americas,Northern America,20200310,79,13,1,8
Canada,124,Americas,Northern America,20200311,108,19,1,8
Canada,124,Americas,Northern America,20200312,117,0,1,8
Canada,124,Americas,Northern America,20200313,193,37,1,8
Canada,124,Americas,Northern America,20200314,198,7,1,8
Canada,124,Americas,Northern America,20200315,252,20,1,8
Canada,124,Americas,Northern America,20200316,415,32,4,9
Canada,124,Americas,Northern America,20200317,478,80,5,9
Canada,124,Americas,Northern America,20200318,657,50,8,9
Canada,124,Americas,Northern America,20200319,800,146,9,9
Canada,124,Americas,Northern America,20200320,943,38,12,9
Canada,124,Americas,Northern America,20200321,1277,58,19,10
Canada,124,Americas,Northern America,20200322,1469,143,21,10
Canada,124,Americas,Northern America,20200323,2088,212,25,10
Canada,124,Americas,Northern America,20200324,2790,198,26,110
Canada,124,Americas,Northern America,20200325,3251,104,30,183
Canada,124,Americas,Northern America,20200326,4042,735,38,184
Canada,124,Americas,Northern America,20200327,4682,421,54,256
Canada,124,Americas,Northern America,20200328,5576,1037,61,466
Canada,124,Americas,Northern America,20200329,6280,18,64,466
Canada,124,Americas,Northern America,20200330,7398,1464,80,466
Canada,124,Americas,Northern America,20200331,8527,1296,101,1592
Canada,124,Americas,Northern America,20200401,9560,1634,109,1324
Canada,124,Americas,Northern America,20200402,11284,2222,139,1735
Canada,124,Americas,Northern America,20200403,12437,111,179,2175
Canada,124,Americas,Northern America,20200404,12978,2582,218,2577
Canada,124,Americas,Northern America,20200405,15756,2946,259,3012
Canada,124,Americas,Northern America,20200406,16563,1242,339,3256
Canada,124,Americas,Northern America,20200407,17872,2394,375,3791
Canada,124,Americas,Northern America,20200408,19141,401,407,4154
Canada,124,Americas,Northern America,20200409,20654,2726,503,5162
Canada,124,Americas,Northern America,20200410,22059,1588,557,5855
Canada,124,Americas,Northern America,20200411,23316,3310,654,6589
Canada,124,Americas,Northern America,20200412,24298,413,714,7123
Canada,124,Americas,Northern America,20200413,25679,1592,779,7758
Canada,124,Americas,Northern America,20200414,27034,1351,899,8210
Canada,124,Americas,Northern America,20200415,28208,197,1006,8966
Canada,124,Americas,Northern America,20200416,30808,5391,1257,9698
Canada,124,Americas,Northern America,20200417,32813,4692,1354,10545
Canada,124,Americas,Northern America,20200418,34355,515,1399,10964
Central African Republic,140,Africa,Middle Africa,20200122,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200123,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200124,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200125,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200126,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200127,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200128,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200129,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200130,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200131,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200201,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200202,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200203,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200204,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200205,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200206,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200207,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200208,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200209,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200210,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200211,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200212,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200213,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200214,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200215,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200216,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200217,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200218,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200219,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200220,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200221,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200222,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200223,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200224,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200225,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200226,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200227,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200228,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200229,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200301,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200302,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200303,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200304,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200305,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200306,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200307,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200308,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200309,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200310,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200311,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200312,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200313,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200314,0,0,0,0
Central African Republic,140,Africa,Middle Africa,20200315,1,0,0,0
Central African Republic,140,Africa,Middle Africa,20200316,1,0,0,0
Central African Republic,140,Africa,Middle Africa,20200317,1,0,0,0
Central African Republic,140,Africa,Middle Africa,20200318,1,0,0,0
Central African Republic,140,Africa,Middle Africa,20200319,1,0,0,0
Central African Republic,140,Africa,Middle Africa,20200320,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200321,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200322,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200323,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200324,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200325,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200326,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200327,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200328,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200329,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200330,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200331,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200401,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200402,3,0,0,0
Central African Republic,140,Africa,Middle Africa,20200403,8,1,0,0
Central African Republic,140,Africa,Middle Africa,20200404,8,0,0,0
Central African Republic,140,Africa,Middle Africa,20200405,8,1,0,0
Central African Republic,140,Africa,Middle Africa,20200406,8,0,0,0
Central African Republic,140,Africa,Middle Africa,20200407,8,0,0,0
Central African Republic,140,Africa,Middle Africa,20200408,8,1,0,0
Central African Republic,140,Africa,Middle Africa,20200409,8,1,0,0
Central African Republic,140,Africa,Middle Africa,20200410,8,0,0,0
Central African Republic,140,Africa,Middle Africa,20200411,8,1,0,0
Central African Republic,140,Africa,Middle Africa,20200412,8,0,0,0
Central African Republic,140,Africa,Middle Africa,20200413,11,2,0,3
Central African Republic,140,Africa,Middle Africa,20200414,11,1,0,4
Central African Republic,140,Africa,Middle Africa,20200415,12,1,0,4
Central African Republic,140,Africa,Middle Africa,20200416,12,0,0,4
Central African Republic,140,Africa,Middle Africa,20200417,12,1,0,4
Central African Republic,140,Africa,Middle Africa,20200418,12,0,0,4
Chad,148,Africa,Middle Africa,20200122,0,0,0,0
Chad,148,Africa,Middle Africa,20200123,0,0,0,0
Chad,148,Africa,Middle Africa,20200124,0,0,0,0
Chad,148,Africa,Middle Africa,20200125,0,0,0,0
Chad,148,Africa,Middle Africa,20200126,0,0,0,0
Chad,148,Africa,Middle Africa,20200127,0,0,0,0
Chad,148,Africa,Middle Africa,20200128,0,0,0,0
Chad,148,Africa,Middle Africa,20200129,0,0,0,0
Chad,148,Africa,Middle Africa,20200130,0,0,0,0
Chad,148,Africa,Middle Africa,20200131,0,0,0,0
Chad,148,Africa,Middle Africa,20200201,0,0,0,0
Chad,148,Africa,Middle Africa,20200202,0,0,0,0
Chad,148,Africa,Middle Africa,20200203,0,0,0,0
Chad,148,Africa,Middle Africa,20200204,0,0,0,0
Chad,148,Africa,Middle Africa,20200205,0,0,0,0
Chad,148,Africa,Middle Africa,20200206,0,0,0,0
Chad,148,Africa,Middle Africa,20200207,0,0,0,0
Chad,148,Africa,Middle Africa,20200208,0,0,0,0
Chad,148,Africa,Middle Africa,20200209,0,0,0,0
Chad,148,Africa,Middle Africa,20200210,0,0,0,0
Chad,148,Africa,Middle Africa,20200211,0,0,0,0
Chad,148,Africa,Middle Africa,20200212,0,0,0,0
Chad,148,Africa,Middle Africa,20200213,0,0,0,0
Chad,148,Africa,Middle Africa,20200214,0,0,0,0
Chad,148,Africa,Middle Africa,20200215,0,0,0,0
Chad,148,Africa,Middle Africa,20200216,0,0,0,0
Chad,148,Africa,Middle Africa,20200217,0,0,0,0
Chad,148,Africa,Middle Africa,20200218,0,0,0,0
Chad,148,Africa,Middle Africa,20200219,0,0,0,0
Chad,148,Africa,Middle Africa,20200220,0,0,0,0
Chad,148,Africa,Middle Africa,20200221,0,0,0,0
Chad,148,Africa,Middle Africa,20200222,0,0,0,0
Chad,148,Africa,Middle Africa,20200223,0,0,0,0
Chad,148,Africa,Middle Africa,20200224,0,0,0,0
Chad,148,Africa,Middle Africa,20200225,0,0,0,0
Chad,148,Africa,Middle Africa,20200226,0,0,0,0
Chad,148,Africa,Middle Africa,20200227,0,0,0,0
Chad,148,Africa,Middle Africa,20200228,0,0,0,0
Chad,148,Africa,Middle Africa,20200229,0,0,0,0
Chad,148,Africa,Middle Africa,20200301,0,0,0,0
Chad,148,Africa,Middle Africa,20200302,0,0,0,0
Chad,148,Africa,Middle Africa,20200303,0,0,0,0
Chad,148,Africa,Middle Africa,20200304,0,0,0,0
Chad,148,Africa,Middle Africa,20200305,0,0,0,0
Chad,148,Africa,Middle Africa,20200306,0,0,0,0
Chad,148,Africa,Middle Africa,20200307,0,0,0,0
Chad,148,Africa,Middle Africa,20200308,0,0,0,0
Chad,148,Africa,Middle Africa,20200309,0,0,0,0
Chad,148,Africa,Middle Africa,20200310,0,0,0,0
Chad,148,Africa,Middle Africa,20200311,0,0,0,0
Chad,148,Africa,Middle Africa,20200312,0,0,0,0
Chad,148,Africa,Middle Africa,20200313,0,0,0,0
Chad,148,Africa,Middle Africa,20200314,0,0,0,0
Chad,148,Africa,Middle Africa,20200315,0,0,0,0
Chad,148,Africa,Middle Africa,20200316,0,0,0,0
Chad,148,Africa,Middle Africa,20200317,0,0,0,0
Chad,148,Africa,Middle Africa,20200318,0,0,0,0
Chad,148,Africa,Middle Africa,20200319,1,0,0,0
Chad,148,Africa,Middle Africa,20200320,1,0,0,0
Chad,148,Africa,Middle Africa,20200321,1,0,0,0
Chad,148,Africa,Middle Africa,20200322,1,0,0,0
Chad,148,Africa,Middle Africa,20200323,1,0,0,0
Chad,148,Africa,Middle Africa,20200324,3,0,0,0
Chad,148,Africa,Middle Africa,20200325,3,0,0,0
Chad,148,Africa,Middle Africa,20200326,3,0,0,0
Chad,148,Africa,Middle Africa,20200327,3,0,0,0
Chad,148,Africa,Middle Africa,20200328,3,0,0,0
Chad,148,Africa,Middle Africa,20200329,3,0,0,0
Chad,148,Africa,Middle Africa,20200330,5,0,0,0
Chad,148,Africa,Middle Africa,20200331,7,0,0,0
Chad,148,Africa,Middle Africa,20200401,7,0,0,0
Chad,148,Africa,Middle Africa,20200402,8,0,0,0
Chad,148,Africa,Middle Africa,20200403,8,1,0,0
Chad,148,Africa,Middle Africa,20200404,9,1,0,0
Chad,148,Africa,Middle Africa,20200405,9,0,0,0
Chad,148,Africa,Middle Africa,20200406,9,0,0,0
Chad,148,Africa,Middle Africa,20200407,10,1,0,2
Chad,148,Africa,Middle Africa,20200408,10,1,0,2
Chad,148,Africa,Middle Africa,20200409,11,0,0,2
Chad,148,Africa,Middle Africa,20200410,11,1,0,2
Chad,148,Africa,Middle Africa,20200411,11,0,0,2
Chad,148,Africa,Middle Africa,20200412,18,2,0,2
Chad,148,Africa,Middle Africa,20200413,23,4,0,2
Chad,148,Africa,Middle Africa,20200414,23,3,0,2
Chad,148,Africa,Middle Africa,20200415,23,4,0,2
Chad,148,Africa,Middle Africa,20200416,27,0,0,5
Chad,148,Africa,Middle Africa,20200417,27,2,0,5
Chad,148,Africa,Middle Africa,20200418,33,5,0,8
Chile,152,Americas,South America,20200122,0,0,0,0
Chile,152,Americas,South America,20200123,0,0,0,0
Chile,152,Americas,South America,20200124,0,0,0,0
Chile,152,Americas,South America,20200125,0,0,0,0
Chile,152,Americas,South America,20200126,0,0,0,0
Chile,152,Americas,South America,20200127,0,0,0,0
Chile,152,Americas,South America,20200128,0,0,0,0
Chile,152,Americas,South America,20200129,0,0,0,0
Chile,152,Americas,South America,20200130,0,0,0,0
Chile,152,Americas,South America,20200131,0,0,0,0
Chile,152,Americas,South America,20200201,0,0,0,0
Chile,152,Americas,South America,20200202,0,0,0,0
Chile,152,Americas,South America,20200203,0,0,0,0
Chile,152,Americas,South America,20200204,0,0,0,0
Chile,152,Americas,South America,20200205,0,0,0,0
Chile,152,Americas,South America,20200206,0,0,0,0
Chile,152,Americas,South America,20200207,0,0,0,0
Chile,152,Americas,South America,20200208,0,0,0,0
Chile,152,Americas,South America,20200209,0,0,0,0
Chile,152,Americas,South America,20200210,0,0,0,0
Chile,152,Americas,South America,20200211,0,0,0,0
Chile,152,Americas,South America,20200212,0,0,0,0
Chile,152,Americas,South America,20200213,0,0,0,0
Chile,152,Americas,South America,20200214,0,0,0,0
Chile,152,Americas,South America,20200215,0,0,0,0
Chile,152,Americas,South America,20200216,0,0,0,0
Chile,152,Americas,South America,20200217,0,0,0,0
Chile,152,Americas,South America,20200218,0,0,0,0
Chile,152,Americas,South America,20200219,0,0,0,0
Chile,152,Americas,South America,20200220,0,0,0,0
Chile,152,Americas,South America,20200221,0,0,0,0
Chile,152,Americas,South America,20200222,0,0,0,0
Chile,152,Americas,South America,20200223,0,0,0,0
Chile,152,Americas,South America,20200224,0,0,0,0
Chile,152,Americas,South America,20200225,0,0,0,0
Chile,152,Americas,South America,20200226,0,0,0,0
Chile,152,Americas,South America,20200227,0,0,0,0
Chile,152,Americas,South America,20200228,0,0,0,0
Chile,152,Americas,South America,20200229,0,0,0,0
Chile,152,Americas,South America,20200301,0,0,0,0
Chile,152,Americas,South America,20200302,0,0,0,0
Chile,152,Americas,South America,20200303,1,0,0,0
Chile,152,Americas,South America,20200304,1,0,0,0
Chile,152,Americas,South America,20200305,4,0,0,0
Chile,152,Americas,South America,20200306,4,0,0,0
Chile,152,Americas,South America,20200307,4,0,0,0
Chile,152,Americas,South America,20200308,8,1,0,0
Chile,152,Americas,South America,20200309,8,0,0,0
Chile,152,Americas,South America,20200310,13,2,0,0
Chile,152,Americas,South America,20200311,23,3,0,0
Chile,152,Americas,South America,20200312,23,0,0,0
Chile,152,Americas,South America,20200313,43,3,0,0
Chile,152,Americas,South America,20200314,61,6,0,0
Chile,152,Americas,South America,20200315,74,10,0,0
Chile,152,Americas,South America,20200316,155,20,0,0
Chile,152,Americas,South America,20200317,201,33,0,0
Chile,152,Americas,South America,20200318,238,4,0,0
Chile,152,Americas,South America,20200319,238,45,0,0
Chile,152,Americas,South America,20200320,434,47,0,6
Chile,152,Americas,South America,20200321,537,2,0,6
Chile,152,Americas,South America,20200322,632,62,1,8
Chile,152,Americas,South America,20200323,746,55,2,8
Chile,152,Americas,South America,20200324,922,120,2,17
Chile,152,Americas,South America,20200325,1142,107,3,22
Chile,152,Americas,South America,20200326,1306,165,4,22
Chile,152,Americas,South America,20200327,1610,37,5,43
Chile,152,Americas,South America,20200328,1909,175,6,61
Chile,152,Americas,South America,20200329,2139,115,7,75
Chile,152,Americas,South America,20200330,2449,39,8,156
Chile,152,Americas,South America,20200331,2738,440,12,156
Chile,152,Americas,South America,20200401,3031,136,16,234
Chile,152,Americas,South America,20200402,3404,156,18,335
Chile,152,Americas,South America,20200403,3737,429,22,427
Chile,152,Americas,South America,20200404,4161,395,27,528
Chile,152,Americas,South America,20200405,4471,876,34,618
Chile,152,Americas,South America,20200406,4815,813,37,728
Chile,152,Americas,South America,20200407,5116,885,43,898
Chile,152,Americas,South America,20200408,5546,482,48,1115
Chile,152,Americas,South America,20200409,5972,991,57,1274
Chile,152,Americas,South America,20200410,6501,487,65,1571
Chile,152,Americas,South America,20200411,6927,1039,73,1864
Chile,152,Americas,South America,20200412,7213,223,80,2059
Chile,152,Americas,South America,20200413,7525,549,82,2367
Chile,152,Americas,South America,20200414,7917,1076,92,2646
Chile,152,Americas,South America,20200415,8273,1422,94,2937
Chile,152,Americas,South America,20200416,8807,607,105,3299
Chile,152,Americas,South America,20200417,9252,305,116,3621
Chile,152,Americas,South America,20200418,9730,1089,126,4035
China,156,Asia,Eastern Asia,20200122,548,5,17,28
China,156,Asia,Eastern Asia,20200123,643,64,18,30
China,156,Asia,Eastern Asia,20200124,920,68,26,36
China,156,Asia,Eastern Asia,20200125,1406,208,42,39
China,156,Asia,Eastern Asia,20200126,2075,180,56,49
China,156,Asia,Eastern Asia,20200127,2877,48,82,58
China,156,Asia,Eastern Asia,20200128,5509,787,131,101
China,156,Asia,Eastern Asia,20200129,6087,687,133,120
China,156,Asia,Eastern Asia,20200130,8141,1326,171,135
China,156,Asia,Eastern Asia,20200131,9802,813,213,214
China,156,Asia,Eastern Asia,20200201,11891,2164,259,275
China,156,Asia,Eastern Asia,20200202,16630,2494,361,463
China,156,Asia,Eastern Asia,20200203,19716,3312,425,614
China,156,Asia,Eastern Asia,20200204,23707,3342,491,843
China,156,Asia,Eastern Asia,20200205,27440,5433,563,1115
China,156,Asia,Eastern Asia,20200206,30587,5689,633,1477
China,156,Asia,Eastern Asia,20200207,34110,852,718,1999
China,156,Asia,Eastern Asia,20200208,36814,3681,805,2596
China,156,Asia,Eastern Asia,20200209,39829,5615,905,3219
China,156,Asia,Eastern Asia,20200210,42354,2244,1012,3918
China,156,Asia,Eastern Asia,20200211,44386,6480,1112,4636
China,156,Asia,Eastern Asia,20200212,44759,1387,1117,5082
China,156,Asia,Eastern Asia,20200213,59895,10900,1369,6217
China,156,Asia,Eastern Asia,20200214,66358,10617,1521,7977
China,156,Asia,Eastern Asia,20200215,68413,0,1663,9298
China,156,Asia,Eastern Asia,20200216,70513,7685,1766,10755
China,156,Asia,Eastern Asia,20200217,72434,0,1864,12462
China,156,Asia,Eastern Asia,20200218,74211,10612,2003,14206
China,156,Asia,Eastern Asia,20200219,74619,6491,2116,15962
China,156,Asia,Eastern Asia,20200220,75077,13889,2238,18014
China,156,Asia,Eastern Asia,20200221,75550,5892,2238,18704
China,156,Asia,Eastern Asia,20200222,77001,7931,2443,22699
China,156,Asia,Eastern Asia,20200223,77022,4544,2445,23187
China,156,Asia,Eastern Asia,20200224,77241,10195,2595,25015
China,156,Asia,Eastern Asia,20200225,77754,3809,2665,27676
China,156,Asia,Eastern Asia,20200226,78166,10474,2717,30084
China,156,Asia,Eastern Asia,20200227,78600,2043,2746,32930
China,156,Asia,Eastern Asia,20200228,78928,13812,2790,36329
China,156,Asia,Eastern Asia,20200229,79356,5475,2837,39320
China,156,Asia,Eastern Asia,20200301,79932,7193,2872,42162
China,156,Asia,Eastern Asia,20200302,80136,12901,2914,44854
China,156,Asia,Eastern Asia,20200303,80261,8908,2947,47450
China,156,Asia,Eastern Asia,20200304,80386,4180,2983,50001
China,156,Asia,Eastern Asia,20200305,80537,9583,3015,52292
China,156,Asia,Eastern Asia,20200306,80690,9521,3044,53944
China,156,Asia,Eastern Asia,20200307,80770,3796,3072,55539
China,156,Asia,Eastern Asia,20200308,80823,2667,3100,57388
China,156,Asia,Eastern Asia,20200309,80860,2668,3123,58804
China,156,Asia,Eastern Asia,20200310,80887,1294,3139,60181
China,156,Asia,Eastern Asia,20200311,80921,7525,3161,61644
China,156,Asia,Eastern Asia,20200312,80932,3884,3172,62901
China,156,Asia,Eastern Asia,20200313,80945,11817,3180,64196
China,156,Asia,Eastern Asia,20200314,80977,6802,3193,65660
China,156,Asia,Eastern Asia,20200315,81003,4212,3203,67017
China,156,Asia,Eastern Asia,20200316,81033,3970,3217,67910
China,156,Asia,Eastern Asia,20200317,81058,11915,3230,68798
China,156,Asia,Eastern Asia,20200318,81102,7380,3241,69755
China,156,Asia,Eastern Asia,20200319,81156,10225,3249,70535
China,156,Asia,Eastern Asia,20200320,81250,10156,3253,71266
China,156,Asia,Eastern Asia,20200321,81305,10407,3259,71857
China,156,Asia,Eastern Asia,20200322,81435,7084,3274,72362
China,156,Asia,Eastern Asia,20200323,81498,11735,3274,72814
China,156,Asia,Eastern Asia,20200324,81591,14686,3281,73280
China,156,Asia,Eastern Asia,20200325,81661,3348,3285,73773
China,156,Asia,Eastern Asia,20200326,81782,8259,3291,74181
China,156,Asia,Eastern Asia,20200327,81897,15396,3296,74720
China,156,Asia,Eastern Asia,20200328,81999,327,3299,75100
China,156,Asia,Eastern Asia,20200329,82122,8704,3304,75582
China,156,Asia,Eastern Asia,20200330,82198,1150,3308,75923
China,156,Asia,Eastern Asia,20200331,82279,15715,3309,76206
China,156,Asia,Eastern Asia,20200401,82361,5435,3316,76405
China,156,Asia,Eastern Asia,20200402,82432,14837,3322,76565
China,156,Asia,Eastern Asia,20200403,82511,5115,3326,76760
China,156,Asia,Eastern Asia,20200404,82543,9574,3330,76946
China,156,Asia,Eastern Asia,20200405,82602,9664,3333,77207
China,156,Asia,Eastern Asia,20200406,82665,8018,3335,77310
China,156,Asia,Eastern Asia,20200407,82718,2812,3335,77410
China,156,Asia,Eastern Asia,20200408,82809,14988,3337,77567
China,156,Asia,Eastern Asia,20200409,82883,15996,3339,77679
China,156,Asia,Eastern Asia,20200410,82941,12026,3340,77791
China,156,Asia,Eastern Asia,20200411,83014,9463,3343,77877
China,156,Asia,Eastern Asia,20200412,83134,13800,3343,77956
China,156,Asia,Eastern Asia,20200413,83213,3911,3345,78039
China,156,Asia,Eastern Asia,20200414,83306,13662,3345,78200
China,156,Asia,Eastern Asia,20200415,83356,10502,3346,78311
China,156,Asia,Eastern Asia,20200416,83403,10758,3346,78401
China,156,Asia,Eastern Asia,20200417,83760,7035,4636,77552
China,156,Asia,Eastern Asia,20200418,83787,9467,4636,77614
Colombia,170,Americas,South America,20200122,0,0,0,0
Colombia,170,Americas,South America,20200123,0,0,0,0
Colombia,170,Americas,South America,20200124,0,0,0,0
Colombia,170,Americas,South America,20200125,0,0,0,0
Colombia,170,Americas,South America,20200126,0,0,0,0
Colombia,170,Americas,South America,20200127,0,0,0,0
Colombia,170,Americas,South America,20200128,0,0,0,0
Colombia,170,Americas,South America,20200129,0,0,0,0
Colombia,170,Americas,South America,20200130,0,0,0,0
Colombia,170,Americas,South America,20200131,0,0,0,0
Colombia,170,Americas,South America,20200201,0,0,0,0
Colombia,170,Americas,South America,20200202,0,0,0,0
Colombia,170,Americas,South America,20200203,0,0,0,0
Colombia,170,Americas,South America,20200204,0,0,0,0
Colombia,170,Americas,South America,20200205,0,0,0,0
Colombia,170,Americas,South America,20200206,0,0,0,0
Colombia,170,Americas,South America,20200207,0,0,0,0
Colombia,170,Americas,South America,20200208,0,0,0,0
Colombia,170,Americas,South America,20200209,0,0,0,0
Colombia,170,Americas,South America,20200210,0,0,0,0
Colombia,170,Americas,South America,20200211,0,0,0,0
Colombia,170,Americas,South America,20200212,0,0,0,0
Colombia,170,Americas,South America,20200213,0,0,0,0
Colombia,170,Americas,South America,20200214,0,0,0,0
Colombia,170,Americas,South America,20200215,0,0,0,0
Colombia,170,Americas,South America,20200216,0,0,0,0
Colombia,170,Americas,South America,20200217,0,0,0,0
Colombia,170,Americas,South America,20200218,0,0,0,0
Colombia,170,Americas,South America,20200219,0,0,0,0
Colombia,170,Americas,South America,20200220,0,0,0,0
Colombia,170,Americas,South America,20200221,0,0,0,0
Colombia,170,Americas,South America,20200222,0,0,0,0
Colombia,170,Americas,South America,20200223,0,0,0,0
Colombia,170,Americas,South America,20200224,0,0,0,0
Colombia,170,Americas,South America,20200225,0,0,0,0
Colombia,170,Americas,South America,20200226,0,0,0,0
Colombia,170,Americas,South America,20200227,0,0,0,0
Colombia,170,Americas,South America,20200228,0,0,0,0
Colombia,170,Americas,South America,20200229,0,0,0,0
Colombia,170,Americas,South America,20200301,0,0,0,0
Colombia,170,Americas,South America,20200302,0,0,0,0
Colombia,170,Americas,South America,20200303,0,0,0,0
Colombia,170,Americas,South America,20200304,0,0,0,0
Colombia,170,Americas,South America,20200305,0,0,0,0
Colombia,170,Americas,South America,20200306,1,0,0,0
Colombia,170,Americas,South America,20200307,1,0,0,0
Colombia,170,Americas,South America,20200308,1,0,0,0
Colombia,170,Americas,South America,20200309,1,0,0,0
Colombia,170,Americas,South America,20200310,3,0,0,0
Colombia,170,Americas,South America,20200311,9,0,0,0
Colombia,170,Americas,South America,20200312,9,0,0,0
Colombia,170,Americas,South America,20200313,13,2,0,0
Colombia,170,Americas,South America,20200314,22,4,0,0
Colombia,170,Americas,South America,20200315,34,4,0,0
Colombia,170,Americas,South America,20200316,54,4,0,0
Colombia,170,Americas,South America,20200317,65,7,0,1
